Código interno;Nome;Preço regular;ativo;estoque;Código de barras;Promocao;Data termino promocao
13635;Choc Arcor 37G Cookies & Cream;34,51771806;False;301;7,89814E+12;;
11613;Choc Arcor Rech Avela;57,93337622;False;26;7,89814E+12;;
11132;Choc Barra Arcor 100G Biscoito;0,938790522;False;151;7,89814E+12;;
8537;Choc Barra Arcor 100G Tortuguita Cereal;1,243729842;False;410;;;
12884;Choc Barra Arcor 50G Amargo 53%;6,636646113;False;66;7,89814E+12;;
13249;Choc Barra Arcor 80G C/ Laranja;6,390741358;False;85;7,89814E+12;;
8545;Choc Barra Lacta 90G Ao Leite;18,86221787;False;135;;;
8546;Choc Barra Lacta 90G Diamante Negro;40,50854007;False;555;;;
8547;Choc Barra Lacta 90G Laka;3,827156639;False;306;;;
13498;Choc Barra Nestle 100G Alpino;0,678223251;False;504;;;
13499;Choc Barra Nestle 110G Suflair;8,335709287;False;653;13499;;
8551;Choc Barra Nestle 125G Galak;1,647364374;False;856;;;
8608;Choc Barra Nestle 25G Diet Classic;49,55765742;False;163;;;
8609;Choc Baton 16G Branco;28,24296537;False;521;;;
8611;Choc Baton 16G Duo Branco;17,65710973;False;203;;;
8612;Choc Baton 16G Leite;22,02064188;False;102;;;
8614;Choc Baton 76G Ao Leite;67,78868459;False;947;7,89101E+12;;
8615;Choc Baton 76G Branco;11,0791919;False;816;;;
14585;Choc Bel 20G Amendoim;1,14903632;False;857;7,89607E+12;;
14583;Choc Bel 20G Crocante;1,934527421;False;793;7,89607E+12;;
14584;Choc Bel 25G By Coco;4,112368791;False;727;7,89607E+12;;
14582;Choc Bel 27G Caramelo Amendoim;21,80570699;False;115;7,89607E+12;;
6437;Choc Bis 100,8G Oreo;17,75697985;False;727;;;
6438;Choc Bis 126G Lacta;10,19682722;False;270;;;
6439;Choc Bis 126G Preto;13,55144186;False;632;6439;;
14107;Choc Bretzke Po 200G;28,02140012;False;603;7,89607E+12;;
8616;Choc C/Avela Marfran 29G;7,437749235;False;70;;;
8669;Choc Confeti 15G Rocklets;4,953711623;False;539;;;
8552;Choc Garoto 1Kg Ao Leite;7,562727762;False;49;;;
10888;Choc Garoto 1Kg Branco;12,76633481;False;219;7,89101E+12;;
8707;Choc Kinder 12,5G;7,913095906;False;500;;;
8717;Choc Kinder Ovo 2Un Meninos;0,406165013;False;137;;;
8571;Choc Lacta 155G Shot Amendoim Ao Leite;68,85851504;False;787;;;
8622;Choc Lacta 20G Ao Leite;77,24100595;False;27;;;
8623;Choc Lacta 20G Diamante Negro;50,70040377;False;372;;;
8620;Choc Lacta 20G Laka;26,45158459;False;982;;;
8621;Choc Lacta 20G Laka Oreo;12,87273059;False;218;;;
8624;Choc Lacta 20G Shot Amendoim;2,325749955;False;202;8624;;
8691;Choc Lacta Amandita 200G;2,971007135;False;177;;;
8574;Choc Lacta Bubbly 110G Ao Leite;9,408122576;False;230;;;
8692;Choc Lacta Lancy 30G;0,629578145;False;282;;;
8627;Choc Linea 13G Choc Ao Leite Zero Acucar;19,24246957;False;91;;;
8628;Choc Linea 13G Choc Branco Zero Acucar;17,00899803;False;811;;;
8629;Choc Moranguete 13G;20,16874382;False;132;;;
14581;Choc Moranguete 30G;27,22052321;False;234;7,89607E+12;;
8693;Choc Nestle 32G Chokito;23,36343082;False;34;8693;;
8694;Choc Nestle 33G Prestigio;0,742622996;False;172;;;
8695;Choc Nestle 38G Moca;74,23747445;False;600;;;
8696;Choc Nestle 38G Sensacao;7,332229323;False;309;;;
8697;Choc Nestle 40G Charge;18,65309489;False;619;;;
8633;Choc Nestle 50G Suflair;0,83931983;False;866;;;
6623;Choc Nestle Padre 200G Po;0,862690197;False;403;;;
8635;Choc Nestle Suflair 20,5G Ao Leite;43,00285785;False;744;;;
6624;Choc Oetker Po 200G;46,11900168;False;250;;;
6627;Choc Po Neilar 200G;41,16729851;False;55;;;
8639;Choc Prestigio 33G Dark;12,36189467;False;567;;;
8640;Choc Snack 26G Crocante;2,578150308;False;474;;;
8641;Choc Snack 26G Duo;31,07099511;False;886;;;
13505;Choc Snickers 40G Crisper;34,83689196;False;484;13505;;
8648;Choc Stikadinho 12,3G Mor;3,215744402;False;568;8648;;
8649;Choc Stikadinho 70G Mor;16,09720306;False;257;;;
8587;Choc Talento 25G Amendoas E Passas;4,898533349;False;957;8587;;
8650;Choc Talento 25G Avela Diet;57,45203726;False;188;;;
8651;Choc Talento 25G Avelas;42,5477927;False;103;;;
8652;Choc Talento 25G Castanhas Do Para;61,3551802;False;418;;;
8655;Choc Talento 90G Avela;23,16671767;False;874;8655;;
8698;Choc Tortuguita 14G A-Irada;3,3230484;False;98;;;
8703;Choc Tortuguita 18G Choc C/ Baunilha;21,06756708;False;127;;;
8704;Choc Tortuguita 18G Chocolate Branco;40,56062072;False;46;;;
11723;Choc Tortuguita 18G Confeito Colorido;70,439328;False;196;78914629;;
8702;Choc Tortuguita 19G Brigadeiro;45,33584641;False;855;;;
8661;Choc Twix 15G;67,62030199;False;649;;;
8663;Choc Twix 80G;2,220543011;False;449;;;
13029;Chocalho 4 Bolas Lila;36,42747752;False;296;7,89646E+12;;
15807;Chocalho Lolly Azul;19,11318551;False;36;7,8967E+12;;
15799;Chocalho Lolly Rosa;16,34923516;False;794;7,8967E+12;;
15392;Chocolate 40% Cacau Original Lacta Intense Pacote 85g;49,68092436;False;554;7,62221E+12;;
15099;Chocolate 60% Cacau Café Lacta Intense Pacote 85g;12,90837043;False;233;7,62221E+12;;
15709;Chocolate 60% Cacau Laranja Lacta Intense Pacote 85g;48,92938585;False;818;7,62221E+12;;
15541;Chocolate 60% Cacau Mix de Nuts Lacta Intense Pacote 85g;8,763972785;False;509;7,62221E+12;;
14781;Chocolate 60% Cacau Original Lacta Intense Pacote 85g;27,85403006;False;370;7,62221E+12;;
13250;Chocolate Amargo 53% Cacau Arcor Pacote 80g;30,85104216;False;651;7,89814E+12;;
12176;Chocolate Amargo 60% Cacau Hershey's Special Dark Pacote 85g;36,14942879;False;914;7,89997E+12;;
11722;Chocolate Amargo 70% Cacau Arcor Pacote 80g;12,87638793;False;372;7,89814E+12;;
14823;Chocolate Arcor Brigadeiro 80g;0,498743376;False;470;7,89814E+12;;
13741;Chocolate Arcor Recheado Amendoim;0;False;271;7,89814E+12;;
13879;Chocolate Branco Arcor Pacote 80g;39,69502017;False;459;7,89814E+12;;
13118;Chocolate Branco Biscoito Oreo Lacta Laka Pacote 90g;33,44431473;False;615;7,62221E+12;;
12744;Chocolate Branco Caramelo Salgado e Coco Lacta Criações Fantásticas Pacote 100g;11,54954414;False;678;7,62221E+12;;
14028;Chocolate Branco Cookies & Cream Arcor Pacote 100g;1,69468665;False;789;7,89814E+12;;
13880;Chocolate Branco Cookies & Cream Arcor Pacote 80g;47,68600422;False;693;7,89814E+12;;
8561;Chocolate Branco Hershey's Pacote 92g;33,43508246;False;774;7,89997E+12;;
8569;Chocolate Branco Lacta Laka Pacote 165g Tamanho Família;1,162691234;False;224;7,62221E+12;;
10095;Chocolate Branco Nestlé Galak Pacote 90g;9,18734517;False;428;7,891E+12;;
8570;Chocolate Branco com Biscoito Oreo Lacta Laka Pacote 135g;45,0409637;False;607;7,62221E+12;;
13739;Chocolate Branco com Cookies Tortuguita Pacote 50g;1,80635451;False;837;7,89814E+12;;
14684;Chocolate GAROTO Baton Creme Recheado 16g;9,755791381;False;439;78930230;;
15028;Chocolate Granulado CAMP 130g;46,17535819;False;564;7,89803E+12;;
15080;Chocolate Granulado DORI Original 150g;10,32059224;False;278;7,89606E+12;;
6288;Chocolate Lacta Ouro Branco 20g;56,62776577;False;90;78939318;;
13117;Chocolate Meio Amargo 40% Cacau Lacta Amaro Pacote 90g;17,73340808;False;862;7,62221E+12;;
10021;Chocolate Meio Amargo 40% Cacau Lacta Amaro Pacote 90g;13,29132124;False;334;7,62221E+12;;
12871;Chocolate Meio Amargo em Gotas HARALD 1,05kg;29,09934594;False;605;7,89708E+12;;
15530;Chocolate Napolitano Neugebauer Pacote 70g;39,20154675;False;216;7,89133E+12;;
11452;Chocolate Recheio Coco Portão de Cambuí Ouro Pacote 33g;0,765064947;False;684;7,898E+12;;
8645;Chocolate Snickers Pacote 45g;5,84667933;False;829;7,89642E+12;;
14576;Chocolate TRENTO Massimo Branco com Cookies 30g;17,73863846;False;824;7,89631E+12;;
14920;Chocolate Tortuguita Beijinho 17G;9,131713292;False;348;78915152;;
14502;Chocolate Tortuguita Choco Crocante 18,5G;26,23464571;False;998;7,89814E+12;;
12557;Chocolate ao Leite Arcor Pacote 50g;31,19290545;False;340;7,89814E+12;;
8538;Chocolate ao Leite Arcor Pacote 80g;23,01482726;False;357;7,89814E+12;;
11237;Chocolate ao Leite Crocante Tortuguita Pacote 50g;11,82519887;False;664;7,89814E+12;;
12621;Chocolate ao Leite Extramilk Garoto Baton 16g;7,563602581;False;352;78939363;;
11565;Chocolate ao Leite Hershey's Pacote 20g;28,31861486;False;431;7,89829E+12;;
8560;Chocolate ao Leite Hershey's Pacote 92g;44,64636727;False;491;7,89997E+12;;
8713;Chocolate ao Leite Kinder Ovo 20g;26,94600161;False;477;78940833;;
8568;Chocolate ao Leite Lacta Diamante Negro Pacote 165g Tamanho Família;8,107191206;False;897;7,62221E+12;;
8567;Chocolate ao Leite Lacta Pacote 165g Tamanho Família;31,575784;False;676;7,62221E+12;;
15785;Chocolate ao Leite Meninos e Meninas Kinder Ovo Caixa 20g;2,957947753;False;859;78940840;;
11573;Chocolate ao Leite Meu Malvado Favorito 3 Kinder Ovo Caixa 40g 2 Unidades;41,55022224;False;814;7,89802E+12;;
8716;Chocolate ao Leite My Little Pony Kinder Ovo Caixa 40g 2 Unidades;26,0657324;False;508;7,89802E+12;;
12038;Chocolate ao Leite Nestlé Classic Pacote 90g;19,5531033;False;864;7,891E+12;;
11434;Chocolate ao Leite Nestlé Classic Pacote 90g;21,20478236;False;702;7,891E+12;;
12742;Chocolate ao Leite Recheio Geleia de Morango, Baunilha e Amendoim Lacta Criações Fantásticas Pacote 100g;9,059333748;False;61;7,62221E+12;;
13754;Chocolate ao Leite Rocklets Arcor Pacote 50g;18,48088608;False;110;7,89814E+12;;
12562;Chocolate ao Leite com Amendoim Arcor Pacote 100g;6,129669677;False;942;7,89814E+12;;
14911;Chocolate ao Leite com Amendoim Arcor Pacote 80g;3,245901967;False;515;7,89814E+12;;
11509;Chocolate ao Leite com Amendoim Lacta Shot Pacote 165g Tamanho Família;69,01674439;False;597;7,62221E+12;;
15425;Chocolate ao Leite com Amendoim Lacta Shot Pacote 90g;50,83302556;False;844;7,6223E+12;;
8588;Chocolate ao Leite com Castanha-do-Pará Garoto Talento Pacote 90g;70,63528097;False;400;7,89101E+12;;
11433;Chocolate ao Leite com Flocos de Arroz Nestlé Crunch Pacote 97g;28,14503361;False;731;7,891E+12;;
12541;Chocolate ao Leite com Recheio ao Leite Kinder Ovo Caixa 40g 2 Unidades;31,4321013;False;121;7,89802E+12;;
11934;Chocolate ao Leite com Recheio ao Leite Natoons Kinder Ovo Caixa 40g 2 Unidades;2,782793802;False;135;7,89802E+12;;
13796;Chocolate ao Leite com Recheio de Baunilha e Cookies Chokko Pacote 60g;34,14038805;False;423;7,89814E+12;;
13893;Chocolate ao Leite e Branco Laka e Diamante Negro Lacta Pacote 90g;3,651661575;False;739;7,62221E+12;;
8572;Chocolate ao Leite e Branco Laka e Diamante Negro Lacta Pacote 90g;43,75329119;False;10;7,62221E+12;;
11729;Chocolate em Barra ARCOR Tortuguita Mais Leite 100g;23,08614219;False;49;7,89814E+12;;
14922;Chocolate em Tablete NESTLÉ Galak 20g;37,08598318;False;459;7,891E+12;;
13393;Chocotone Bauducco Trufa 500G;1,040309462;False;552;7,89196E+12;;
6964;Chocottone BAUDUCCO 400g;13,59153491;False;106;7,89196E+12;;
14947;Chocottone BAUDUCCO Maxi Gotas 550g;8,899556434;False;399;7,89196E+12;;
14786;Chopp Vinho Draft 473Ml;24,8100122;False;298;7,89649E+12;;
14831;Chopp Vinho Draft Wine Tinto 600ml;55,18455476;False;304;7,89649E+12;;
15560;Chopp de Vinho Tinto STEMPEL 600ml;45,03262688;False;550;7,89674E+12;;
3;Chuchu Kg;15,28039666;False;538;;;
429;Chuchu Picado Kg;64,00517857;False;542;;;
265;Chuleta Bovina Kg;24,88494026;False;858;;;
474;Chuleta Paulista Kg;8,145029661;False;194;;;
14984;Chupeta Azul Desenhos Fiona nº 2;70,26314689;False;658;7,89603E+12;;
14197;Chupeta Azul Fiona nº 2;15,24002544;False;979;7,89603E+12;;
15769;Chupeta  Esp.Lolly 100%Silicone Orto T2 Menina;33,08101307;False;368;7,8967E+12;;
15768;Chupeta  Esp.Lolly 100%Silicone Orto T2 Menino;35,26016582;False;30;7,8967E+12;;
13758;Chupeta FIONA Silicone Azul TAM:01 R:803220;27,54107731;False;142;7,89603E+12;;
14983;Chupeta Fiona Rosa Redondo;71,2734711;False;28;7,89603E+12;;
14968;Chupeta Fiona Silicone Tam 2 Azul;61,57047854;False;166;7,89603E+12;;
14985;Chupeta Fiona Tam 1 Azul Orto;9,507784802;False;998;7,89603E+12;;
13757;Chupeta Fiona Tam 1 Orto Rosa;6,456912812;False;13;7,89603E+12;;
14982;Chupeta Fiona Tam 2 Azul Silicone;6,632843261;False;332;7,89603E+12;;
14184;Chupeta Fiona Tam 2 Redondo Azul;2,479468516;False;803;7,89603E+12;;
14981;Chupeta Fiona Tam 2 Rosa Redondo;82,83080105;False;302;7,89603E+12;;
14980;Chupeta Fiona Tam 2 Rosa Silicone;4,851239038;False;824;7,89603E+12;;
13786;Chupeta Fiona Tam 2 Silicone Rosa;1,18167946;False;703;7,89603E+12;;
13756;Chupeta Fiona Tam 2 Silicone Verm;31,37292329;False;347;7,89603E+12;;
14185;Chupeta Fiona Tam2 Redondo Rosa Silicone;36,61374926;False;428;7,89603E+12;;
14186;Chupeta Funny Lillo nº 2;25,10568939;False;845;7,89603E+12;;
11810;Chupeta Kids Gol Corinthians;6,671936363;False;213;7,89969E+12;;
14187;Chupeta LILLO Funny Silicone TAM:02 R:621450;0,401319778;False;103;7,89603E+12;;
13755;Chupeta Lillo Clas. Fiona Ex Air Baby Tam2 Vermelho;48,23161797;False;840;7,89603E+12;;
14425;Chupeta Lillo Extra Orto Rosa;47,06204643;False;587;7,89603E+12;;
14199;Chupeta Lillo Funny T2 Orto Azul;18,79147633;False;444;7,89603E+12;;
14198;Chupeta Lillo Funny T2 Orto Rosa;29,37129011;False;147;7,89603E+12;;
14189;Chupeta Lillo  T1 Orto Azul;46,28319694;False;562;7,89603E+12;;
14188;Chupeta Lillo  T1 Orto Lilas;54,45789835;False;89;7,89603E+12;;
15783;Chupeta Lolly Clean Tam 2  Azul;28,09165334;False;737;7,8967E+12;;
15782;Chupeta Lolly Clean Tam 2  Rosa;10,96657341;False;226;7,8967E+12;;
11396;Chupeta Lolly Corinthians Tam/2 Orto;3,139457659;False;660;7,8967E+12;;
11394;Chupeta Lolly Palmeiras Tam/2;0,458660651;False;331;7,8967E+12;;
11395;Chupeta Lolly Sao Paulo Tam/2 Orto;12,53855587;False;242;7,8967E+12;;
15767;Chupeta Lolly Silicone Tam 2  Neutra;39,26203385;False;87;7,8967E+12;;
14975;Chupeta Lolly Tam 2 Orto Azul;19,94812552;False;100;7,8967E+12;;
14977;Chupeta Lolly Tam 2 Orto Rosa;25,01652151;False;737;7,8967E+12;;
14976;Chupeta Lolly Tam 2 Redondo Azul;23,18492829;False;360;7,8967E+12;;
14978;Chupeta Lolly Tam 2 Redondo Rosa;14,5290184;False;401;7,8967E+12;;
13283;Chupeta Nuk 0-6 Meses Tamanho 1;18,72603278;False;302;7,8961E+12;;
10935;Chupeta Orto Murano Borboleta N2 1Un;65,39719742;False;181;;;
10936;Chupeta Orto Rn Murano N1 1Un;71,52817141;False;70;;;
11997;Chupeta Pepeta Orto Un;76,04435081;False;771;7,89698E+12;;
12028;Chupeta Pepeta Redonda Un;17,87143114;False;520;7,89698E+12;;
14196;Chupeta Rosa Fiona nº 2;48,27067312;False;169;7,89603E+12;;
12652;Churrasqueira Parrilla Montana;56,15146723;False;200;12652;;
15431;Chuveirinh Com Magueira Use Ut;24,21446048;False;746;7,89677E+12;;
14550;Chuveiro Hydra Gorducha 3T 110V;0,315765384;False;412;7,89107E+12;;
11042;Chuveiro LORENZETTI Maxi Ducha 4500w;4,687096604;False;414;7,89645E+12;;
13134;Chuveiro Para Pia;53,40886676;False;41;;;
8359;Clips P/Papel Lila;25,3978482;False;411;;;
10425;Cloro Daclor 1L;2,380180443;False;20;;;
13147;Cloro Piscina Hcl Plus Hidroall 10K;35,93914652;False;156;13147;;
13148;Cloro Piscina Propool 3Em1 1Kg;60,88562928;False;855;;;
7068;Coador Cafe Princesa Un Pano;10,14088351;False;88;;;
10340;Coador de Papel Qualitá 103 Caixa 30 Unidades;2,608243513;False;421;7,895E+12;;
10160;Coalhada Integral Adoçada Itambé Copo 130g;35,90139411;False;600;7,89605E+12;;
10890;Cobertura Chocolate Meio Amargo Harald Confeiteiro Pacote 1,05kg;74,72755224;False;517;7,89708E+12;;
13875;Cobertura Chocolate ao Leite Harald Top Pacote 1,05kg;5,240327424;False;349;7,89708E+12;;
11807;Cobertura Fracionada Chocolate Harald Confeiteiro Blend Pacote 1,05kg;26,52264182;False;367;7,89708E+12;;
6632;Cobertura Harald 1,050Kg Ao Leite;2,186375725;False;794;;;
6633;Cobertura Harald 1,050Kg Branco;24,62105333;False;657;;;
6635;Cobertura Marvi 300G Brigadeiro;6,811327025;False;239;7,89607E+12;;
6636;Cobertura Marvi 300G Caramelo;27,29458126;False;640;;;
6638;Cobertura Marvi 300G Morango;49,60273187;False;512;;;
10161;Cobertura Qualitá 300G Caramelo;4,043042483;False;397;7,895E+12;;
10162;Cobertura Qualitá 300G Chocolate;38,9730619;False;183;7,895E+12;;
13010;Cobertura de Chocolate BOMFESTA 380g;0;False;826;7,89726E+12;;
6637;Cobertura para Sorvete Chocolate Marvi Squeeze 300g;13,20435304;False;560;7,89607E+12;;
13887;Cobertura para Sorvete Morango Marvi Squeeze 1,3kg;27,84237041;False;439;7,89607E+12;;
14226;Cocada Branca Cremosa Sococo Pote 335g;2,104552961;False;46;7,896E+12;;
13506;Cocada Cremosa Vale De Minas 650G;3,411664834;False;418;;;
6470;Cocada Melare 220G;8,864847929;False;375;;;
11773;Cocada Melare 220G Caramelo;26,72612246;False;641;7,89899E+12;;
11774;Cocada Melare 220G Natural;76,14150919;False;224;7,89899E+12;;
12590;Cocada Melare 320G;57,57100856;False;431;7,89631E+12;;
6316;Cocada Melare Xadrez 300G;10,47630999;False;625;6316;;
14227;Cocada Queimada Cremosa Sococo Pote 335g;24,9825478;False;500;7,896E+12;;
6357;Cocada Sabor E Arte 400G Cremosa;5,97337427;False;702;;;
6642;Coco Ral Menina 100G;13,49366593;False;118;;;
6643;Coco Ral Menina 100G  Flocos;2,264303879;False;203;;;
6644;Coco Ral Menina 50G;17,29450009;False;316;6644;;
14467;Coco Ral Semeador 50G S/ Acucar;69,93169137;False;259;7,89894E+12;;
6647;Coco Ral Sococo 100G Flocos;58,85111857;False;971;;;
6646;Coco Ral Sococo 100G Puro;13,95071652;False;820;;;
6648;Coco Ral Sococo 100G Sweet Umido;1,747637864;False;15;;;
6649;Coco Ral Sococo 50G;19,68796002;False;196;;;
15149;Coco Ralado Desidratado Adoçado Integral La Preferida Pacote 100g;42,37763202;False;519;7,89109E+12;;
15127;Coco Ralado LA PREFERIDA Pacote 50g;44,31237454;False;503;7,89109E+12;;
11016;Coco Ralado Úmido Adoçado Mais Coco Pacote 50g;11,35069015;False;862;7,896E+12;;
39;Coco Seco Inteiro Kg;26,52327826;False;393;;;
320;Coco Seco Quebrado Kg;0,821671933;False;454;;;
6653;Coco Sococo 100G Sweet Coco;34,25246822;False;957;;;
14381;Coco Verde Descascado Un;8,938343068;False;414;7,89837E+12;;
80;Coco Verde Un;72,72959287;False;691;;;
5330;Coentro Em Folha Cordeiro 6G;80,72221036;False;136;;;
14336;Coentro Em Po Semeador 25G;57,14968761;False;797;7,89894E+12;;
75;Coentro Maço;72,02501487;False;203;7,89896E+12;;
8321;Cola Amanco 17G;2,210345968;False;629;;;
8360;Cola Bastao Lila 1 Un;39,6881744;False;565;;;
8361;Cola Escolar Lila 1Un;5,635581734;False;709;;;
13453;Cola Escolar Use Util;2,016545119;False;698;7,89677E+12;;
8323;Cola Madeira Pulvitec 100G;3,842282159;False;184;;;
11261;Cola Pega Rato Krodec;28,40032663;False;713;7,8981E+12;;
8326;Cola Super Bonder 1,5G Cartela;36,89494308;False;691;;;
8327;Cola Super Bonder 3G;78,29451603;False;647;8327;;
8328;Cola Super Bonder 5G Precisao;1,469722228;False;284;;;
8330;Cola Three Bond 2G;18,30118991;False;737;;;
12927;Coleira Furacaopet N 1;0,354999021;False;630;;;
12929;Coleira Furacaopet N 5;31,69019722;False;774;;;
12930;Coleira Furacaopet N 7;50,8948652;False;934;;;
14073;Coleira Furacaopet N 8;30,56234234;False;664;7,89849E+12;;
13507;Colher Arroz Simonaggio Moniz;75,19715746;False;671;;;
15652;Colher Madeira 30Cm Oval;8,832658222;False;480;7,8997E+12;;
11978;Colher Refeicao Cristal Use Util 10Un;40,62954541;False;161;;;
12493;Colher Simonaggio Troia 2Un Roxa;21,2856986;False;71;;;
12494;Colher Simonaggio Troia 3Un Azul;1,512607798;False;135;;;
11979;Colher Sobremesa C/10 Azul Use Util;29,65763354;False;328;;;
13516;Colher Sobremesa C/10 Branca Use Util;0,599877852;False;294;7,89677E+12;;
12840;Colher Sobremesa C/10 Cristal Use Util;7,161321309;False;2;;;
13534;Colher Sobremesa C/10 Rosa Use Util;15,68733246;False;591;7,89677E+12;;
12154;Colonia Cuba 35Ml Spray;88,01402325;False;751;7,89848E+12;;
10873;Colônia Johnson's Baby Hora do Sono Frasco 200ml;25,57325146;False;443;7,89101E+12;;
8173;Colonia Tabu 60Ml Flores;3,807654075;False;8;;;
8177;Colonia Tabu Trad 60Ml;14,9548469;False;929;;;
10876;Colonia Tra La La Baby 200Ml;4,219451419;False;129;;;
5331;Coloral Kitano 20G;18,44861217;False;884;;;
5332;Colorifico Cordeiro 100G;5,645771032;False;21;;;
5333;Colorifico Cordeiro 20G;15,5456465;False;501;5333;;
5334;Colorifico Cordeiro 500G;28,95877933;False;268;;;
12524;Colorifico Cordeiro 50G;12,90756414;False;434;7,89607E+12;;
5336;Colorifico Cordeiro Especial 50G;4,169381127;False;920;;;
14325;Colorifico Semeador 50G;25,42294324;False;895;7,89894E+12;;
13509;Comedouro Furacao Pet N3 1000Ml;51,19175581;False;897;;;
12942;Comedouro Furacaopet N03;15,85495979;False;707;12942;;
12943;Comedouro Furacaopet N1 300Ml;60,60399573;False;473;;;
12944;Comedouro Lider Coracao;6,080274454;False;153;;;
12945;Comedouro Lider Pata;54,26346795;False;986;;;
5337;Cominho Cordeiro 20G;19,15371673;False;337;;;
14332;Cominho Semeador 30G;58,1854213;False;63;7,89894E+12;;
10355;Compasso Uso E Util;25,68321145;False;36;7,89893E+12;;
7150;Composto Lácteo Nestlé Ninho Forti+ Lata 400g;28,10481824;False;282;7,891E+12;;
13510;Concha Simonaggio Moniz;35,99712579;False;41;;;
10854;Cond Bebe Vida 200Ml;8,752869971;False;569;;;
9685;Cond Clear Women 200Ml Hid Intensa;20,16239074;False;25;;;
